name,latitude,longitude,cctvUrl,city,district,town
경기도 성남시 수정구,37.450222,127.095942,http://cctvsec.ktict.co.kr/5764/MyMkZ4KyhVo9fOySMI1517XxPDQ0eUeceoYLYPNCD7N9EkSjVFkP6bsr+Cgjdl+DdhXIm09f+Tpwr599SNVY3IzgxAmIaWH8YiHhhSNWTNk=,경기도,성남시 수정구,심곡동
경기도 성남시 수정구,37.454703,127.095672,http://cctvsec.ktict.co.kr/5765/nXuHHU5ApbH4tmDEYRga4mrt0cmdGaOUlO9Q/AQ+B1IiudBGE3BNjSYOnz/5/WmAiV3ew6VSEIioN16eojU5FFGDNWMCq79q0yfJbTKVRQ0=,경기도,성남시 수정구,심곡동
서울특별시 강남구,37.456578,127.096178,http://cctvsec.ktict.co.kr/5766/jyRuRvddft0iB2ZQLxl6fVoBq0Htpmqghz9UPIh9ld8Sr7EitMx87J5JklWVckE7V1B0aGNeIitI5j+iEPSjbGrgHYw879Xm6Lp2EZj2UXY=,서울특별시,강남구,세곡동
서울특별시 서초구,37.457789,127.094914,http://cctvsec.ktict.co.kr/5767/bd10F4n5+iJyRbGfwyb2cLh+doSktgbWtLyPEoEltosTxpd1r6lvcCbsDi26QHSjUgb4CwRylHSg1axUHE/VlAm9YLk+S8UyyDgsi6vJxdQ=,서울특별시,서초구,내곡동
경기도 양평군,37.521453,127.448294,http://cctvsec.ktict.co.kr/8118/cqLds9USVZJ0bLHOug5OCn0uG1IEZ34Vpk9PP6XrxlvhnLdTVSjjJ8fp9RlYB8+UoDnmtif/hzpBReUicBZMBr24urFZg99TROa8oBm6gmM=,경기도,양평군,옥천면
경기도 화성시,37.192195,127.095698,http://cctvsec.ktict.co.kr/8128/3GIYMHIiqrIPcy4trjaSumReuoelcYTbC+6AWXHv5pP5EbAY/kJCxLybcidcrHjQXOkvm4OhwZNzL/wCl8Gji8P93r2xTaybrI6D+9FT5Z0=,경기도,화성시,오산동
경기도 화성시,37.192276,127.095739,http://cctvsec.ktict.co.kr/8129/3STzKFkwfHl78Pc50QHUqaCMZSro6fZ6dRkUqYtxIyvxRIHt71x9a9DKSanIuCmUNwIi6UaIkXf9Qimxd6ijOLWQk1cpOCU/N6YXizIIq5c=,경기도,화성시,오산동
경기도 화성시,37.194973,127.095739,http://cctvsec.ktict.co.kr/8130/nXFHFBeluPLxYnobyAC86xVkBNG5zHWmd2ljvyZEpmgyo6IbssHf91aMUqY8DK+mqjNABFvUxzDON5eZmkMOP6xCuyMHpESEZQs4YPjOszA=,경기도,화성시,오산동
경기도 성남시 분당구,37.399693,127.100437,http://cctvsec.ktict.co.kr/8152/uEcN2YPsPeOSud5brC1Pcf2/T9cayE+eis2qYPcjII/ObjX7tEDd3eErY4qlmQJGXJqxWkO3V5504fLpLsxfogXLS3XFRqQFNr5AjOOYrLk=,경기도,성남시 분당구,삼평동
경기도 성남시 분당구,37.403541,127.097582,http://cctvsec.ktict.co.kr/8153/pG+kW+B4XQeF7sEyqGe2fLFE7SWfP9cyr2rDRhJIgnUaCMBehwLvnYihStlxWpHR7RtkF5Nf74ghMN2LAJRLhV/joD/cx9uLN/jBUhCydoI=,경기도,성남시 분당구,삼평동
경기도 성남시 분당구,37.405278,127.095000,http://cctvsec.ktict.co.kr/8154/ZFM67StSvziliJ6SdPnQDeToltIBNxZAgBVbpQ069J0pWV9HMk1CZVuzkjcd1Z0D30v8cj9zpWjXV3UNeG/8Zb7sw+Cu5A+FK+azIOrCs8Q=,경기도,성남시 분당구,삼평동
경기도 가평군,37.649800,127.457310,http://cctvsec.ktict.co.kr/8220/9fkTsIiSUr9AGRbv8zXzynlUTcanWNaznwZUC9GFHZrEmFX2bBBBVMkmLsyfm0Xvd4yY4nG8JNyyY+Siiz6q3A2efaUOGY7dtiMjaIT0Mt4=,경기도,가평군,설악면
경기도 가평군,37.651798,127.480511,http://cctvsec.ktict.co.kr/8221/qOiyeDZ5L/Ww8B0d1VTHD06ju62eRwLAGOFGFoTQvkDIZCqHkhSFxVs+NHweLX9slArI7Q3skAz9xX/gqmtWIuc9MRVliRHKOzxtcZ9vD8g=,경기도,가평군,설악면
경기도 가평군,37.677180,127.511030,http://cctvsec.ktict.co.kr/8222/Z9USO2cAbzWFRXlH2vc5SK8y1jYU5//HWth5mxQ0ZmTMoG1nF+vep2F9OthpIwuS2s5WK8uhOxbvXWla1HAn3CavYBPvcZcDBc1YrMg7OI8=,경기도,가평군,설악면
강원특별자치도 홍천군,37.719943,127.572702,http://cctvsec.ktict.co.kr/8223/0RVNRLlhUM0RqA7P9a10i3F8hYfgOxXTmDDQS8IWBWzmpqcRU5xW1kUY4uGTpsFfKsHDdqrIqkEu6xwxWjHXOIp3KDfKvvzgpnBvu9OSlLU=,강원특별자치도,홍천군,서면
강원특별자치도 홍천군,37.724150,127.585470,http://cctvsec.ktict.co.kr/8224/hJdcpJUWO7XvrTjDebEVLcA7PBNpNDZNN+5+up9EvcyfeNjwXVMIddhxevGSWA3rAicfFJuQ4C0LOV153W9cXAbsWn6ED7K4HzWGKSEw7Mw=,강원특별자치도,홍천군,서면
강원특별자치도 춘천시,37.756750,127.816570,http://cctvsec.ktict.co.kr/8225/cJWcIZf6YcHvAy+bcvqkZhEtku/f+KUbZezz+6QDLkSzd9JWxwmESd7Lz40lEOaUYKrICq4m2w/Z0Vo2g1TVy6HcjUotXZaCVYk4MSsTIQw=,강원특별자치도,춘천시,동산면
강원특별자치도 홍천군,37.757340,127.882330,http://cctvsec.ktict.co.kr/8226/rz/wINs/qBexKc9gjFQo1sYRAkHyHhDBcx6OYrL833/4rTMCAyi7/Bih2KLjH40JbRUGkr/Bs4MZRFBDPF8Pl5/49ukcZSAhtcOiROVHkug=,강원특별자치도,홍천군,북방면
강원특별자치도 홍천군,37.756610,127.883060,http://cctvsec.ktict.co.kr/8227/rNKWWRTxvMpEixTTDDFdt499PcR3mnxXdD/I28mUFudk2IjeoOO9JdqZiANeBmKAvkIBA4tA1PSa694Cx1oDqw5mTFCEsSOBynFL90zjKL4=,강원특별자치도,홍천군,북방면
경기도 성남시 분당구,37.407443,127.100675,http://cctvsec.ktict.co.kr/8228/gu6AaqfKoOU+1NmRCvDiH6dBUpro1bO6mIkvb8SSXb1E7moJ01CYMPuhCnCpMXJbAGgpwjywdINt79d0mJNYUHqOk7qlgK+lBRIIsVh5yvQ=,경기도,성남시 분당구,삼평동
경기도 수원시 영통구,37.310277,127.033256,http://cctvsec.ktict.co.kr/8278/gmxbKxJ16Qd2blByL+7nUa+gD3PFrGG9RpN2w51O16hj/bpiWQWaxIXw7DDT+BvAPdpzRY4W8mkojwPNiTR/wNNxZkkgVlIZIh7AAbaEDuA=,경기도,수원시 영통구,이의동
경기도 용인시 기흥구,37.288446,127.154750,http://cctvsec.ktict.co.kr/8279//MiPtMMXyGTnsqtR/GxzruUNvEZvnukJQiRvtiRPEhfJKnXFdXyzKFjAEBDk2n6tSLngVg6mwuJ8Flu/1xSkoubOy4uCrLxTiMj1jBLA47Y=,경기도,용인시 기흥구,동백동
경기도 용인시 처인구,37.243756,127.276930,http://cctvsec.ktict.co.kr/8280/viXoycNO99nrC6YUs8sxUSqACcSDB7Zo2G/yL8KR7IlGtWc0Qq0MLfN2t+FECJv7B+KItf0DHEibug3FjeSavHx4lEKqno3N+FyXs6Is+4w=,경기도,용인시 처인구,양지면
경기도 여주시,37.239970,127.563820,http://cctvsec.ktict.co.kr/8281/9URiQMIIdkGOBMsg4PNYatLPb4xJKx5yJs+4Zoib7NrkzL/cC2Y1aQH/k639rGzRFuZE1rAPY6Vrjn6DxK8LkNMz34YJmET/kU1QxScKFEY=,경기도,여주시,가남읍
강원특별자치도 원주시,37.366755,127.907381,http://cctvsec.ktict.co.kr/8283/tFwUs4HBk+cqkYAeDYFXFDc1zTYZYfkTZXKpqY32iHICTaBSHkFYXGdz/56ckvDOCvQC7xkD+qSGmpKaMPfOII8D9DtmB6O3C36gKmKBQoE=,강원특별자치도,원주시,호저면
강원특별자치도 원주시,37.368307,127.914197,http://cctvsec.ktict.co.kr/8284/uQ7HsyTVIUEnCp1/KX+VC4uSa3BoOFdO/+NvkrTNZRxbsDL6g/l7hR8C4FgMpV2W5ZniGjhWZ4D9ZIC9FYpkdsaRT67bC3YavneUu+d0hIs=,강원특별자치도,원주시,호저면
강원특별자치도 원주시,37.370204,127.921811,http://cctvsec.ktict.co.kr/8285/tofwF6Q+4NeuurZW9qnkEfUYHxXf6y7WSLZbdzx6OdvkZF/otrlVy1fbuF6w2UxooSRmqaLOOTjuIv9vxsvDJL4Zoyo/tjYFxywymU73B2s=,강원특별자치도,원주시,호저면
경기도 오산시,37.182124,127.070326,http://cctvsec.ktict.co.kr/8326/zpXv/Gk2gtyx87U5BX2XFJnpWl0Ih1qVWOAGqMYBsfbzPMlFlx4R3VyiNbJ8I/GLJVifb6FGDB9COAgnFmsesR8Ion4CpvZJ7hN/eqjzfV8=,경기도,오산시,내삼미동
경기도 화성시,37.180697,127.073840,http://cctvsec.ktict.co.kr/8327/qn7opriskWLD9xTg7HAjrWovjctLxshIGVdmP7bAGbIV7Ncja8txDREITkYlRtZULKvZc99FB79ljMzRE+Q54r3MkU1Gc+j390KOyqHmuZI=,경기도,화성시,금곡동
충청북도 충주시,37.032094,127.821950,http://cctvsec.ktict.co.kr/8341/GCrNT5ABkmJmbUX/jBs23hiUa/G7Ry9NpQsNZd1Plojmzlk23odUKtZHmoNZLr9ubD704flzhiHMGfC0UyDsO32NmSCjViAU5hZCx9hYUEI=,충청북도,충주시,중앙탑면
충청북도 충주시,37.037822,127.782975,http://cctvsec.ktict.co.kr/8342/OFS8dFNwe4qLdcG9CF+LYQMZxUTNfaWjAhZ6A2Hh456hWzRfC+5k4Nseq0IkPN0vAXLrvF6wLHb9j6Y3awE6OvOddjpj1KMnTnagU1X1FQc=,충청북도,충주시,노은면
충청북도 충주시,37.070702,127.723696,http://cctvsec.ktict.co.kr/8343/I3mgT4YW64J8riszuYHzsSXePlcBq1Tb8ptvLIz3/p5bnhn9U+SuG8uzkS+lFnKnWcysRsi2rzl2HMEh3VlvzzE185GzPdNcO5SH+IC9qSU=,충청북도,충주시,노은면
충청북도 음성군,37.118992,127.690852,http://cctvsec.ktict.co.kr/8344/QnVN2UCAArgOqGs92kUDKRlEpVy5TeZF8uFfFtlyaodaek6/TEwnFMr8fztkLpyBEcDd6c9EUYza8RCU2U1tvUVmqir7HDp4msoF/7JK1xs=,충청북도,음성군,감곡면
충청북도 음성군,37.133752,127.657179,http://cctvsec.ktict.co.kr/8345/fIAUZ98sZWbQXIoI4abjb1lFrDJGUO3IKMiHXrhUBwJx9QDMm80dqDlicgAepC081yS2FnyhdaNDbvoO/nnHdyWk077V3UPV5Gfmp5wQbOM=,충청북도,음성군,감곡면
경기도 여주시,37.184183,127.613011,http://cctvsec.ktict.co.kr/8346/K84NSiU5Qr1gnIabo/UY2z0zSCxYfWWXF7uZgUdrn4IMK0+vM/08EBU4J8Rnsc3g6SxAKN2YwyviKB09It0GlHLeJ+mS7tKxTbkeP2v67DE=,경기도,여주시,가남읍
경기도 여주시,37.210255,127.609412,http://cctvsec.ktict.co.kr/8347/7reIfzdgBVgQIIFMorYSTpzFlCiBuXI29K+isNAnQN9NRHRYcRzMSRsZS89WVUSFMC8oNv4snGYxilEENr4TvjY4Nqoq62CvPVAT4T1uCXw=,경기도,여주시,가남읍
경기도 여주시,37.385384,127.523353,http://cctvsec.ktict.co.kr/8351/+NSwGCF2WyX8I6ouZrULOl6adJ+E5J42P2e1f45x9BPaIgg2++VUBz12GqEtFiw8HyqvZTnybVasJPyheV7NZEJJNuQogrFKHf1HraH7jEc=,경기도,여주시,금사면
경기도 여주시,37.410041,127.507728,http://cctvsec.ktict.co.kr/8352/Fwqe4UvQ4h+rX98xtnUQbPV8WmZFDtX8O2Q32bLdrpO+Z30CwcGWVccgDyKgcx7Ri5lnhyQRGdufowpYluIABO5wh1AGREYu0lIa+oqMkag=,경기도,여주시,금사면
경기도 여주시,37.431359,127.489944,http://cctvsec.ktict.co.kr/8353/wWTIWtsqaAU6DgEYoFE2im75O6N659IjvmMTNcEQZwkrFezn+Z6BFYBvLZmltjr9CgIprg10R4V2PvBTWrvMPbA7ldz83S8pb5X+O7EFP4I=,경기도,여주시,산북면
경기도 양평군,37.462626,127.474091,http://cctvsec.ktict.co.kr/8354/CGHhapiZdnsvcqgbxWmmX7SU6GnuN+NkhFzQajmnAJEko1wW42owh61qz0dVTIx3t370R+XG0cGbqqKNxHUDKxIoJp+zSUscs0QeHA5wS14=,경기도,양평군,강상면
경기도 양평군,37.479000,127.468000,http://cctvsec.ktict.co.kr/8355/1u0SpNvc4CdEnnAgPf80RQj1PUJ0jTmjWS//KivLchq6yhN4IuL9votTEkLEjJ33UemO35e+NEWTgpe3UUx123F10JmBAenqBjjv36qx+lE=,경기도,양평군,강상면
경기도 양평군,37.490000,127.459000,http://cctvsec.ktict.co.kr/8356/KcJPMy0WO8rb8wzeOxIqH09acZtj5PfbljMEM37lyMhFwxM71ejOd7bgzNbpe+tgtzYg7oZa90PckD0CJt+abufFdP+HGFvvrkkXJOjwweE=,경기도,양평군,강상면
경기도 양평군,37.508832,127.451983,http://cctvsec.ktict.co.kr/8357/5rYGyunvztm++VpB55XKr2dbrUTUS6lDggANVRQxs5indZ8PezR56gWj+yk3ahksRFwB1kEe4h4vxfyDmZecHkz98JM/KG8hdZWxLvyuF34=,경기도,양평군,옥천면
강원특별자치도 횡성군,37.609462,127.962186,http://cctvsec.ktict.co.kr/8377/u47lkPG5JhnlpvZUzz5TJ7KP6urgCbeIBreUkNT/ibx1VOq8SzfedGM1E/04NILbM5axdq/F0xBm3BpfeTalLeZmw12ua6npz7ng+j1SxPg=,강원특별자치도,횡성군,공근면
강원특별자치도 홍천군,37.621521,127.942269,http://cctvsec.ktict.co.kr/8378/E3CJEX6656cxiwgFwN5bl78B4ms0Ds+K0AT6Ef9nRXCMVbVjsGa6EFNUuRagxw2tONMWThIcWr8U4fRcs4sD1y5UDJsXA1+Arm9O8zxfDOw=,강원특별자치도,홍천군,영귀미면
강원특별자치도 홍천군,37.657485,127.903637,http://cctvsec.ktict.co.kr/8379/3j/ch02d/myIczCuJa8bHIVyLQg6pWjCukSb/h9DnUpmZ/oWDVY8xGU97oBFReHnCmjaUZaE5cB10ba68meRb2063d7cdBX+cRLiy/6Z5/Y=,강원특별자치도,홍천군,영귀미면
강원특별자치도 홍천군,37.659947,127.888721,http://cctvsec.ktict.co.kr/8380/B1hgwsvYlrhM6U5o8gYY0VmRQf2TdzVgzgem+5FXQ9TnCW1yzk73VWPU7RsoxnfJV2oiCtGa1xm3u+l9ht+es2cNZQvxpIgJct1eYrO5NQo=,강원특별자치도,홍천군,홍천읍
강원특별자치도 춘천시,37.772207,127.778007,http://cctvsec.ktict.co.kr/8381/S8/sTJVB+JfBuPcjfL4t+Q64v97SNxxVSqkyrWy6KjbTxKlVIYvcLrTtwZvh7QLxgL5PRkdHS2Ctn0V1RBWNvmCccMsBh5CJyJZ0aYtMTqM=,강원특별자치도,춘천시,동산면
강원특별자치도 춘천시,37.779135,127.769304,http://cctvsec.ktict.co.kr/8382/lX6AzezJm2Pwg3mOV9UQtXE8P9vg2+zUzUuodcjLPZIhwf1qByyRMZ7JYOif9k/Sq1kc8oBoDvaMp8Lin28tUWtFoQd7VxgGKLj/AhDECfM=,강원특별자치도,춘천시,동산면
강원특별자치도 춘천시,37.821942,127.779096,http://cctvsec.ktict.co.kr/8383/mDBFUe+ag+by1GlfEDzH/Tw1vnuC2D52erzeP8e+VrvsepflaPmepjvwRWbK6tln3hAJ3kiMyp/hMwnNMEQYkVN9SQNpMLvSEri26zUdKAg=,강원특별자치도,춘천시,동내면
경기도 수원시 장안구,37.312863,127.028803,http://cctvsec.ktict.co.kr/8453/g0yZvSqxx14Js50U+q/j8gfqYc0XEie1vaIQbbb9fzIF0egROi491lK1R6275z1sum3eNgiwJMKNP9p/qX/Ec4szjxoIla+EGEDtJBaQscs=,경기도,수원시 장안구,하광교동
강원특별자치도 원주시,37.409227,127.898868,http://cctvsec.ktict.co.kr/8476/Y137QSdFWdLiyapKbUFCbpwacOU7BFaLVaROaHeeHOY3a6pMumpRIk51YVRFi/uXOhSNM4tIAp0L25bx8kFpckwnqfGUcL+pp8nO65D105w=,강원특별자치도,원주시,호저면
강원특별자치도 횡성군,37.570149,127.973650,http://cctvsec.ktict.co.kr/8477/ki/sD0x9P0gA4T1FfXGmvg8roriUC92JXSoAA5BqXok9Vl7CK3JLaK0TYwcyZ3KL+B1M2wUiCc4W0bPkUi4nTFqYB2yQ9/M9+qUSXRpz6mQ=,강원특별자치도,횡성군,공근면
충청북도 충주시,37.038940,127.745900,http://cctvsec.ktict.co.kr/8478/QlVN6cq37LlfmVODRSra5SwJqB9bBx11v2TC7+Vh/VxsCYpNqsZqkpAs1TkvBAE+dvzkAg04eR1lGF0/lHlCq2AYPmFQQOZ7shKspI5E1/k=,충청북도,충주시,노은면
경기도 의왕시,37.392828,127.022324,http://cctvsec.ktict.co.kr/8487/Y6kkEg1W3o21UFBvh5lcOCS6NBuO+6I/SpnTGUz3q/kAEdPegWaoUFET6AaNr/v/LgZ6hdDqhx3+fvb/12+RLBTPG63g54ijTUdtlBwuPCA=,경기도,의왕시,청계동
경기도 가평군,37.683421,127.531173,http://cctvsec.ktict.co.kr/8508/mkwQvhrEYJZF5oT1R5RjLDUDDoV+GNE1VkRNY6skFErAoBKVvaEK3YugEyEr0KhoATkkhtAJ+cbRGmpPf6IsNMZhZuz0eSvmltfrKXLYTfw=,경기도,가평군,설악면
경기도 여주시,37.402285,127.516815,http://cctvsec.ktict.co.kr/8514/JQbchylxan2iNqD7mVdi28WAik016wJ3nD8WFpj6aHmsPXQD2br1bF1l7yUXjvw5DDAe/Ok8jJaqgPGOjr5ZEQD7w5jI42LmCpzu2uWjmy4=,경기도,여주시,금사면
경기도 가평군,37.682888,127.531195,http://cctvsec.ktict.co.kr/8515/e6pxGwuMECTPDoUVrOIaWA+A3AFgskUBoSRRA+zRwbvelytBexJweWrXL/XCbvfoZ5ZhghDEZMC9EpptRG6KFaVU7/i3uwinOwav09K6fx0=,경기도,가평군,설악면
경기도 가평군,37.692999,127.541790,http://cctvsec.ktict.co.kr/8516/LmqoBFZo8PoKYSMhLH98KGiPX3uFA1RWvDkuA9q7vZeGPL51nGwjsACwpo5+1c8DW8yYl9T6ldYuq8J8kHLqNrDWOahCiaddxIyf0+eSYgA=,경기도,가평군,설악면
경기도 가평군,37.705909,127.547035,http://cctvsec.ktict.co.kr/8517/px+F2VbSoIbMH2lX404qP8SR48I4O3pu+KtiGK2mSUYdQLrxVuQJX+FcWTUBlXRyrmPOvv7gy7LlI+nKfv69EFx5A2w5bV9EZBVe/HWKe6U=,경기도,가평군,설악면
강원특별자치도 홍천군,37.719218,127.571855,http://cctvsec.ktict.co.kr/8518/egmYB00Zm/FpQMcY6UXO/D7Xthq7axwGCNRp3/kd1o55moWotja8WudgthPJ0ZuHqmqa/gJBnD4/B7o6Gav7Mw/pm1blznwZC7taReN0tAM=,강원특별자치도,홍천군,서면
충청북도 충주시,37.009681,127.847976,http://cctvsec.ktict.co.kr/8519/nq0MosaLwAkd6BEZ9Yo5/7zTD+mYmLkyFHIj8+NSslH48VKV7dYkeefmrBhwHpG69HZO4JwDy1C2U63+y3fsQpC3FGH8ZSJAeqKa8BY7cWY=,충청북도,충주시,중앙탑면
경기도 용인시 처인구,37.272025,127.181738,http://cctvsec.ktict.co.kr/8520/ayitrY4ni50a+EfXCDh6adtoEhP9FpbRuovmyqEwZsQnULCgGVuak0a+7Ew/5qAoqslBR6rmtRC2wWvGqP2uRyacvIrf5ogwOOgLJbqcbxA=,경기도,용인시 처인구,포곡읍
경기도 용인시 처인구,37.277284,127.176041,http://cctvsec.ktict.co.kr/8521/upC3VptMeBS7zgz5larZIiG3PL3qTcCV9VWPFsK2mP+8EcyfbX8t9+sQ85SDChcrQd69UxqBqGYK/LoMYW3G/xcxvhCWfrKtichKS2/FilU=,경기도,용인시 처인구,포곡읍
강원특별자치도 춘천시,37.758013,127.828720,http://cctvsec.ktict.co.kr/8522/0AOsXQ/wbXOhiRUPS+GaM7LY5s/4BLJc2aaN9GEzktR1Dzf4dFuzL2dGLLpqOlF2hvaPhBPtQS8UkvTF0C9nnsSDGP9KANSonDfWX35GYzg=,강원특별자치도,춘천시,동산면
강원특별자치도 홍천군,37.752450,127.894207,http://cctvsec.ktict.co.kr/8523/0cePInG2PLnEZN099nA2FuZEZ1wYf2tbVjWvzMV1o3sUwNQH/x4ThBoDCGOwG02dgQDjGJG+YfKxfZpxJYCjGsA75IW10JOeGqu4pOJ95Nk=,강원특별자치도,홍천군,북방면
강원특별자치도 홍천군,37.748846,127.916572,http://cctvsec.ktict.co.kr/8524/Qd3N2HBWu1sgLCa5EfgjX2nXZeaxDtrkXFmtKWkZmbFjfyh6P1LeixSE24flaXM5JBwzezDkghfwYD4wgU1rg/A/k7Rjl0Seht3saqxRvxU=,강원특별자치도,홍천군,화촌면
경기도 남양주시,37.629736,127.289924,http://cctvsec.ktict.co.kr/8549/OKeeOMn9/KO9h/ZjsxkdkQl5dXLVtk2iIS7DjAfB1VbX21obgT9bn1RjP1tpQa/VSOYtxVcbEPhHO52+xkXlPv/YBd/XSUNWwmLQ/OzvxfA=,경기도,남양주시,화도읍
경기도 하남시,37.517753,127.181299,http://cctvsec.ktict.co.kr/8558/0gMZeRZAvUY6pt15LHNjWaEOp2ivLepYkEt5z8dSwzeA4V8rFOI1opGfUEt0Yl5Nuo0/W+WEwejywLrC6nRYeUUgvj5ODo1KpCHs2NT6J04=,경기도,하남시,춘궁동
경기도 하남시,37.516783,127.176728,http://cctvsec.ktict.co.kr/8559/HjeuivstfQQ0zEOORnCDTitRB4EZC/Grc6u2aP3RQk5jbyf/nSwSwAYUacwEH62gdnbajovnYNX6Tl/dnNcGsdNL5h4tQD0gucm0EvbRScY=,경기도,하남시,광암동
경기도 여주시,37.243706,127.740512,http://cctvsec.ktict.co.kr/8563/B1zLEoPC1pq/hijv58lEn311NBkMQBaba5hwpDfbu7lg8K07jhF5dauOSM+dCwjqy3dWSqCFFHkWPKmZ1lRfWsFwdXJMN1Tnlq06W7h5dKk=,경기도,여주시,강천면
경기도 남양주시,37.604842,127.256624,http://cctvsec.ktict.co.kr/8564/4vXTktb9gdJ9oZ2+0TKIuNMbHtg1dYH72WWQkKzWUU9vOjrn7RYUw0357e9ijRm1dcD47GCRrZ1SsCTe3FWrbAip/CPsmxNh9Db/n4f7G5Q=,경기도,남양주시,와부읍
경기도 성남시 분당구,37.407545,127.102070,http://cctvsec.ktict.co.kr/8581/CLSXGLU2owPYf6AYL+OPTxfZt8Bvc6kdcze63i3KRgRIK9bRXNtXSBt1pkK5FEgu9X3FcQqU8Zi43yatNgIsHI3Ci5nFZiIoOO/eooOtxBM=,경기도,성남시 분당구,삼평동
경기도 여주시,37.416329,127.503505,http://cctvsec.ktict.co.kr/8588/GJGHSyEK+P8PoNCaVynW1KjTd0CIw+Bj8NyOM/AJWH+tbaWxqlGjMdoOWkSH9CBzWXE1E+x8HbdaN+PJ4Og/HImuT9sd4+LwcMWouET/3Io=,경기도,여주시,금사면
경기도 화성시,37.177608,127.094965,http://cctvsec.ktict.co.kr/8596/sIOhWEf8AR7Y3yYe8aAiDMNyekoCBqAIWj/AOD70IlH8TZ6jpmoJmjTlcE442SvchaS/GhCsD7q9I01Bg+PyT72suFBJq85p9xv9MAZEo1E=,경기도,화성시,방교동
경기도 하남시,37.535144,127.187361,http://cctvsec.ktict.co.kr/8602/nHCDuVE0oP6wS/dUaS1lSuKoi1uXjW6ExZAYcD9VLne/upHcfEBRJ3UrbPQ6quKjSP3rcXOqle+WGOSysSme6yEj7o7yCLXK/hDPP7Rqw8Q=,경기도,하남시,초일동
경기도 성남시 수정구,37.400169,127.082311,http://cctvsec.ktict.co.kr/8614/RwjedORgCFMMFWrE4wcDDd3qA2cnQz2JxIxY4IIx/GkYdbr+/GaUz1K5FOLxqmFFwu4O0daNgRxDbyFf06zaR9UxQLXzUKVL2/nOB7PnHCc=,경기도,성남시 수정구,금토동
경기도 이천시,37.244306,127.506717,http://cctvsec.ktict.co.kr/8618/5aK6xuRMbFojjgLEVOkzUhoG4RnuYsKqAL1lVxCTJqkLh1rT+u4dQfitILCZPoiIidLTtl1xv3Oy6rXBUOZWr/oGrKgooxbT69WXgMT5PpA=,경기도,이천시,부발읍
경기도 광주시,37.473834,127.249163,http://cctvsec.ktict.co.kr/8619/RDfHfhTgcv/XBpcMKU9GkgVCdzVV7rgJtq6SNvmVoeZ8STtWxrn18IlDXod0VIlkuIJtV6RzwiZxkuo9XUfnih3Gzchd9OIVDXYtWFQDFwU=,경기도,광주시,남한산성면
충청북도 충주시,37.037663,127.811496,http://cctvsec.ktict.co.kr/8636/WYx4K0VCrir82v/vNyufZqeTEaakvApOKlfke/vRMs1vUTr2xJOUuvBDFaNbSWVjMi2aNNKW8PuGjLH3Oy3hChuiB1Zd9Ix7HGOj70pFrFs=,충청북도,충주시,중앙탑면
충청북도 충주시,37.036816,127.793973,http://cctvsec.ktict.co.kr/8637/g5b8QBfUDB+z/Njse5+3dvGxZ8EpxZZAII2bM1kos7p23cq2cBQRBBiYZdLVt33jJMlRidWuq+Hed/9tTUsdtue5T+nq1MNZQci2fMCkwvU=,충청북도,충주시,노은면
충청북도 충주시,37.036341,127.778381,http://cctvsec.ktict.co.kr/8638/S60Ch44D0AqlzA5k2B4YJlc4QVjAORACNb3JCWTxaSf7qBs8RdL9hfR+yLR1CsEMHuRtBsEOo7mTxLvqkeDc96/6Gmad1VS3lw6W/6UMOTE=,충청북도,충주시,노은면
충청북도 충주시,37.046710,127.843487,http://cctvsec.ktict.co.kr/8639/azOq5MlGez4r/Cer9vinnr1GwA8qJ96eQWccuk9SjNiehNmEXozLSO/KHcEM0QhWNvKvmSrexkRvS6rHnuHdEiclIxVXFTa+Nh2Y0K9NlAM=,충청북도,충주시,중앙탑면
충청북도 충주시,37.065889,127.856963,http://cctvsec.ktict.co.kr/8640/AYk13t/S3/pj9Fab1uY8wQIjZrhUI7BXGZY8vFeMp80uLfXpjSm7NXyoE5vWsuJ3/tIORVtcb0fPWJdS0yTmRAmbcXHGRbdNczk7nfCQweI=,충청북도,충주시,중앙탑면
충청북도 충주시,37.069675,127.871691,http://cctvsec.ktict.co.kr/8641/V3BLIYfEJJ+Xdv2cSXuStCre5B0Eusr9CMTxcKLlwRY+eOQVeyXwmlrEhvdts4TYOlQ3Sml8TUtL3eajJuqy/Skp9I7lyvcGe99j1R0DKkQ=,충청북도,충주시,중앙탑면
충청북도 충주시,37.068163,127.896835,http://cctvsec.ktict.co.kr/8642/1x8qer4AjU7an1NvGrOOv82SlwzQKy0PuTNNFKPMGXVro4VjIdacK57jVbYvzdYbfYn41jMEnTs91ddGchDeyWoSQ+wyMouLBMDqCjiQhs0=,충청북도,충주시,엄정면
충청북도 충주시,37.064487,127.920350,http://cctvsec.ktict.co.kr/8643/MONswcsfsK3roXDjL5sq8grwmiZ34ULlphHhBnAh+ogSNB2FVIwTybRPXa1g3LligtpppjwyBBLD4eNFONn4xVNbY3KDy8aC9iyuMTBgBjU=,충청북도,충주시,엄정면
충청북도 충주시,37.037500,127.741389,http://cctvsec.ktict.co.kr/8644/qQBFFo0fiDbKwC3Uhcy9xyrYxrHAbNd0xVy14X4jUnRcUoWlB29cOnzlIMVSfY+0OfCFTildy7kqPz7vRStfyvO5mDShaHxT3luZidibocE=,충청북도,충주시,노은면
